,Qdot,upstream,downstream,x,h,P,E
2024-05-22 04:00:00,7980.0,0.79,0.5199999999999999,1,0.27000000000000013,21094352.74800001,75939669892.80003
2024-05-22 05:00:00,7980.0,0.79,0.524,1,0.266,20781843.818400003,74814637746.24
2024-05-22 06:00:00,7980.0,0.79,0.521,1,0.269,21016225.515600003,75658411856.16002
2024-05-22 07:00:00,7980.0,0.7900000000000001,0.524,1,0.2660000000000001,20781843.81840001,74814637746.24004
2024-05-22 08:00:00,7980.0,0.79,0.5219999999999999,1,0.2680000000000001,20938098.28320001,75377153819.52003
2024-05-22 09:00:00,7980.0,0.79,0.523,1,0.267,20859971.050800003,75095895782.88
2024-05-22 10:00:00,7980.0,0.8,0.5309999999999999,1,0.26900000000000013,21016225.51560001,75658411856.16003
2024-05-22 11:00:00,7980.0,0.8,0.5339999999999999,1,0.2660000000000001,20781843.81840001,74814637746.24004
2024-05-22 12:00:00,7980.0,0.8000000000000002,0.533,1,0.2670000000000001,20859971.05080001,75095895782.88004
2024-05-22 13:00:00,7980.0,0.81,0.5319999999999999,1,0.27800000000000014,21719370.60720001,78189734185.92004
2024-05-22 14:00:00,7980.0,0.81,0.5329999999999999,1,0.27700000000000014,21641243.37480001,77908476149.28004
2024-05-22 15:00:00,7980.0,0.81,0.5249999999999999,1,0.28500000000000014,22266261.234000012,80158540442.40004
2024-05-22 16:00:00,7980.0,0.8100000000000002,0.526,1,0.28400000000000014,22188134.001600012,79877282405.76004
2024-05-22 17:00:00,7980.0,0.8100000000000002,0.526,1,0.28400000000000014,22188134.001600012,79877282405.76004
2024-05-22 18:00:00,7980.0,0.8100000000000002,0.535,1,0.27500000000000013,21484988.91000001,77345960076.00005
2024-05-22 19:00:00,7980.0,0.83,0.534,1,0.29599999999999993,23125660.790399995,83252378845.43999
2024-05-22 20:00:00,7980.0,0.84,0.5139999999999999,1,0.32600000000000007,25469477.76240001,91690119944.64003
2024-05-22 21:00:00,7980.0,0.83,0.504,1,0.32599999999999996,25469477.762399998,91690119944.63998
2024-05-22 22:00:00,7980.0,0.8300000000000001,0.503,1,0.32700000000000007,25547604.99480001,91971377981.28003
2024-05-22 23:00:00,7980.0,0.82,0.5179999999999999,1,0.30200000000000005,23594424.184800006,84939927065.28003
2024-05-23 00:00:00,7980.0,0.82,0.523,1,0.29699999999999993,23203788.022799995,83533636882.07999
2024-05-23 01:00:00,7980.0,0.83,0.521,1,0.30899999999999994,24141314.811599996,86908733321.75998
2024-05-23 02:00:00,7980.0,0.8300000000000001,0.5149999999999999,1,0.31500000000000017,24610078.206000015,88596281541.60005
2024-05-23 03:00:00,7980.0,0.84,0.513,1,0.32699999999999996,25547604.994799998,91971377981.28
2024-05-23 04:00:00,7980.0,0.84,0.499,1,0.34099999999999997,26641386.2484,95908990494.23999
2024-05-23 05:00:00,7980.0,0.84,0.5,1,0.33999999999999997,26563259.016,95627732457.59999
2024-05-23 06:00:00,7980.0,0.8500000000000001,0.493,1,0.3570000000000001,27891421.966800008,100409119080.48003
2024-05-23 07:00:00,7980.0,0.86,0.48999999999999994,1,0.37000000000000005,28907075.988000005,104065473556.80002
2024-05-23 08:00:00,7980.0,0.84,0.484,1,0.356,27813294.7344,100127861043.84
2024-05-23 09:00:00,7980.0,0.84,0.475,1,0.365,28516439.826,102659183373.6
2024-05-23 10:00:00,7980.0,0.85,0.473,1,0.377,29453966.614800002,106034279813.28001
2024-05-23 11:00:00,7980.0,0.86,0.4769999999999999,1,0.38300000000000006,29922730.009200007,107721828033.12003
2024-05-23 12:00:00,7980.0,0.86,0.475,1,0.385,30078984.474000003,108284344106.40001
2024-05-23 13:00:00,7980.0,0.8700000000000001,0.4709999999999999,1,0.3990000000000002,31172765.727600016,112221956619.36006
2024-05-23 14:00:00,7980.0,0.8800000000000001,0.46499999999999997,1,0.41500000000000015,32422801.446000014,116722085205.60005
2024-05-23 15:00:00,7980.0,0.88,0.453,1,0.427,33360328.234800003,120097181645.28001
2024-05-23 16:00:00,7980.0,0.8999999999999999,0.45599999999999996,1,0.44399999999999995,34688491.1856,124878568268.15999
2024-05-23 17:00:00,7980.0,0.9100000000000001,0.44399999999999995,1,0.4660000000000002,36407290.298400015,131066245074.24005
2024-05-23 18:00:00,7980.0,0.91,0.44499999999999995,1,0.4650000000000001,36329163.06600001,130784987037.60002
2024-05-23 19:00:00,7980.0,0.89,0.453,1,0.437,34141600.558800004,122909762011.68002
2024-05-23 20:00:00,7980.0,0.89,0.46099999999999997,1,0.42900000000000005,33516582.699600007,120659697718.56003
2024-05-23 21:00:00,7980.0,0.89,0.46299999999999997,1,0.42700000000000005,33360328.234800007,120097181645.28003
2024-05-23 22:00:00,7980.0,0.89,0.46099999999999997,1,0.42900000000000005,33516582.699600007,120659697718.56003
2024-05-23 23:00:00,7980.0,0.8900000000000001,0.45299999999999996,1,0.43700000000000017,34141600.55880001,122909762011.68004
2024-05-24 00:00:00,7980.0,0.89,0.448,1,0.442,34532236.720800005,124316052194.88002
2024-05-24 01:00:00,7980.0,0.9,0.44199999999999995,1,0.4580000000000001,35782272.43920001,128816180781.12003
2024-05-24 02:00:00,7979.999999999999,0.89,0.44199999999999995,1,0.44800000000000006,35001000.1152,126003600414.71999
2024-05-24 03:00:00,7980.0,0.89,0.44199999999999995,1,0.44800000000000006,35001000.115200005,126003600414.72002
2024-05-24 04:00:00,7980.0,0.9000000000000001,0.438,1,0.46200000000000013,36094781.368800014,129941212927.68005
2024-05-24 05:00:00,7980.0,0.8900000000000001,0.432,1,0.45800000000000013,35782272.439200014,128816180781.12006
2024-05-24 06:00:00,7980.0,0.89,0.42299999999999993,1,0.4670000000000001,36485417.53080001,131347503110.88002
2024-05-24 07:00:00,7980.000000000001,0.9000000000000001,0.4119999999999999,1,0.4880000000000002,38126089.41120002,137253921880.32005
2024-05-24 08:00:00,7980.0,0.91,0.392,1,0.518,40469906.383200005,145691662979.52002
2024-05-24 09:00:00,7980.0,0.9000000000000001,0.39199999999999996,1,0.5080000000000002,39688634.05920002,142879082613.12006
2024-05-24 10:00:00,7980.0,0.9,0.399,1,0.501,39141743.4324,140910276356.64
2024-05-24 11:00:00,7980.0,0.9,0.403,1,0.497,38829234.5028,139785244210.08002
2024-05-24 12:00:00,7979.999999999999,0.9,0.422,1,0.47800000000000004,37344817.0872,134441341513.92
2024-05-24 13:00:00,7980.000000000001,0.9100000000000001,0.43099999999999994,1,0.4790000000000002,37422944.319600016,134722599550.56006
2024-05-24 14:00:00,7980.0,0.9,0.43,1,0.47000000000000003,36719799.22800001,132191277220.80003
2024-05-24 15:00:00,7980.000000000001,0.9,0.42799999999999994,1,0.4720000000000001,36876053.69280001,132753793294.08003
2024-05-24 16:00:00,7980.0,0.89,0.42599999999999993,1,0.4640000000000001,36251035.83360001,130503729000.96002
2024-05-24 17:00:00,7980.000000000001,0.89,0.435,1,0.455,35547890.742000006,127972406671.20003
2024-05-24 18:00:00,7980.0,0.88,0.443,1,0.437,34141600.558800004,122909762011.68002
2024-05-24 19:00:00,7980.000000000001,0.87,0.449,1,0.421,32891564.840400003,118409633425.44002
2024-05-24 20:00:00,7980.0,0.8599999999999999,0.45099999999999996,1,0.4089999999999999,31954038.051599994,115034536985.75998
2024-05-24 21:00:00,7980.000000000001,0.85,0.44699999999999995,1,0.403,31485274.657200005,113346988765.92001
2024-05-24 22:00:00,7980.0,0.84,0.44399999999999995,1,0.396,30938384.030400004,111378182509.44002
2024-05-24 23:00:00,7980.0,0.84,0.43899999999999995,1,0.401,31329020.192400005,112784472692.64001
2024-05-25 00:00:00,7960.0,0.8299999999999998,0.446,1,0.38399999999999984,29925667.12319999,107732401643.51996
2024-05-25 01:00:00,7960.0,0.81,0.44799999999999995,1,0.3620000000000001,28211175.777600005,101560232799.36002
2024-05-25 02:00:00,7960.0,0.82,0.45199999999999996,1,0.368,28678764.326399997,103243551575.04
2024-05-25 03:00:00,7960.0,0.8100000000000002,0.453,1,0.35700000000000015,27821518.65360001,100157467152.96004
2024-05-25 04:00:00,7960.0,0.81,0.45499999999999996,1,0.3550000000000001,27665655.804000005,99596360894.40002
2024-05-25 05:00:00,7960.0,0.81,0.45699999999999996,1,0.3530000000000001,27509792.954400007,99035254635.84003
2024-05-25 06:00:00,7960.000000000001,0.8,0.459,1,0.341,26574615.856800005,95668617084.48001
2024-05-25 07:00:00,7960.000000000001,0.8,0.461,1,0.339,26418753.007200006,95107510825.92003
2024-05-25 08:00:00,7960.000000000001,0.79,0.466,1,0.324,25249781.635200005,90899213886.72002
2024-05-25 09:00:00,7960.000000000001,0.79,0.474,1,0.31600000000000006,24626330.236800008,88654788852.48003
2024-05-25 10:00:00,7960.000000000001,0.79,0.474,1,0.31600000000000006,24626330.236800008,88654788852.48003
2024-05-25 11:00:00,7960.0,0.7799999999999999,0.477,1,0.30299999999999994,23613221.714399993,85007598171.83998
2024-05-25 12:00:00,7960.000000000001,0.79,0.481,1,0.30900000000000005,24080810.263200007,86690916947.52002
2024-05-25 13:00:00,7960.0,0.79,0.482,1,0.30800000000000005,24002878.838400003,86410363818.24
2024-05-25 14:00:00,7960.0,0.78,0.482,1,0.29800000000000004,23223564.590400003,83604832525.44002
2024-05-25 15:00:00,7959.999999999999,0.79,0.48899999999999993,1,0.3010000000000001,23457358.864800006,84446491913.28003
2024-05-25 16:00:00,7959.999999999999,0.7700000000000001,0.496,1,0.27400000000000013,21353210.39520001,76871557422.72003
2024-05-25 17:00:00,7960.0,0.77,0.49099999999999994,1,0.2790000000000001,21742867.519200005,78274323069.12001
2024-05-25 18:00:00,7960.0,0.78,0.494,1,0.28600000000000003,22288387.4928,80238194974.08
2024-05-25 19:00:00,7960.000000000001,0.77,0.49499999999999994,1,0.2750000000000001,21431141.820000008,77152110552.00003
2024-05-25 20:00:00,7960.0,0.76,0.49899999999999994,1,0.26100000000000007,20340101.872800004,73224366742.08002
2024-05-25 21:00:00,7960.0,0.76,0.49899999999999994,1,0.26100000000000007,20340101.872800004,73224366742.08002
2024-05-25 22:00:00,7960.0,0.77,0.495,1,0.275,21431141.82,77152110552.0
2024-05-25 23:00:00,7960.0,0.78,0.49299999999999994,1,0.2870000000000001,22366318.917600006,80518748103.36002
2024-05-26 00:00:00,7960.0,0.77,0.492,1,0.278,21664936.0944,77993769939.84
2024-05-26 01:00:00,7960.0,0.7600000000000001,0.494,1,0.2660000000000001,20729758.99680001,74627132388.48003
2024-05-26 02:00:00,7960.0,0.76,0.49899999999999994,1,0.26100000000000007,20340101.872800004,73224366742.08002
2024-05-26 03:00:00,7960.0,0.77,0.499,1,0.271,21119416.1208,76029898034.88
2024-05-26 04:00:00,7960.0,0.77,0.489,1,0.281,21898730.368800003,78835429327.68001
2024-05-26 05:00:00,7960.0,0.77,0.48999999999999994,1,0.2800000000000001,21820798.944000006,78554876198.40002
2024-05-26 06:00:00,7960.0,0.76,0.49,1,0.27,21041484.696000002,75749344905.6
2024-05-26 07:00:00,7960.0,0.76,0.485,1,0.275,21431141.82,77152110552.0
2024-05-26 08:00:00,7960.0,0.76,0.48499999999999993,1,0.2750000000000001,21431141.820000004,77152110552.00002
2024-05-26 09:00:00,7960.0,0.76,0.491,1,0.269,20963553.2712,75468791776.32
2024-05-26 10:00:00,7960.0,0.77,0.481,1,0.28900000000000003,22522181.7672,81079854361.92
2024-05-26 11:00:00,7960.0,0.77,0.483,1,0.28700000000000003,22366318.917600002,80518748103.36
2024-05-26 12:00:00,7960.0,0.7700000000000001,0.478,1,0.29200000000000015,22755976.04160001,81921513749.76004
2024-05-26 13:00:00,7960.0,0.7700000000000001,0.4809999999999999,1,0.2890000000000002,22522181.767200015,81079854361.92006
2024-05-26 14:00:00,7960.0,0.7800000000000001,0.4759999999999999,1,0.3040000000000002,23691153.139200017,85288151301.12006
2024-05-26 15:00:00,7960.0,0.77,0.4799999999999999,1,0.2900000000000001,22600113.192000005,81360407491.20001
2024-05-26 16:00:00,7960.0,0.77,0.48399999999999993,1,0.2860000000000001,22288387.492800005,80238194974.08002
2024-05-26 17:00:00,7960.0,0.77,0.488,1,0.28200000000000003,21976661.7936,79115982456.96
2024-05-26 18:00:00,7960.0,0.7700000000000001,0.492,1,0.27800000000000014,21664936.09440001,77993769939.84004
2024-05-26 19:00:00,7960.0,0.77,0.48899999999999993,1,0.2810000000000001,21898730.368800007,78835429327.68002
2024-05-26 20:00:00,7960.0,0.76,0.494,1,0.266,20729758.9968,74627132388.48001
2024-05-26 21:00:00,7960.0,0.7499999999999999,0.491,1,0.2589999999999999,20184239.02319999,72663260483.51996
2024-05-26 22:00:00,7960.0,0.7500000000000001,0.49199999999999994,1,0.2580000000000002,20106307.59840001,72382707354.24004
2024-05-26 23:00:00,7960.0,0.74,0.49699999999999994,1,0.24300000000000005,18937336.226400003,68174410415.04001
2024-05-27 00:00:00,7960.0,0.74,0.503,1,0.237,18469747.6776,66491091639.36
2024-05-27 01:00:00,7960.0,0.73,0.496,1,0.23399999999999999,18235953.403199997,65649432251.51999
2024-05-27 02:00:00,7960.0,0.7200000000000001,0.5019999999999999,1,0.2180000000000002,16989050.606400013,61160582183.04005
2024-05-27 03:00:00,7960.0,0.72,0.506,1,0.21399999999999997,16677324.907199997,60038369665.91999
2024-05-27 04:00:00,7960.0,0.71,0.501,1,0.20899999999999996,16287667.783199996,58635604019.51998
2024-05-27 05:00:00,7960.0,0.7,0.49799999999999994,1,0.202,15742147.809600001,56671732114.560005
2024-05-27 06:00:00,7960.0,0.7100000000000001,0.5019999999999999,1,0.20800000000000018,16209736.358400013,58355050890.24005
2024-05-27 07:00:00,7960.0,0.7000000000000001,0.494,1,0.20600000000000007,16053873.508800006,57793944631.68002
2024-05-27 08:00:00,7960.0,0.7099999999999999,0.48899999999999993,1,0.22099999999999992,17222844.880799994,62002241570.879974
2024-05-27 09:00:00,7960.0,0.7199999999999999,0.492,1,0.22799999999999987,17768364.85439999,63966113475.839966
2024-05-27 10:00:00,7960.0,0.73,0.497,1,0.23299999999999998,18158021.9784,65368879122.24
2024-05-27 11:00:00,7960.0,0.7400000000000001,0.49599999999999994,1,0.24400000000000016,19015267.65120001,68454963544.32004
2024-05-27 12:00:00,7960.0,0.7600000000000001,0.48699999999999993,1,0.2730000000000002,21275278.970400013,76591004293.44005
2024-05-27 13:00:00,7960.0,0.76,0.4699999999999999,1,0.2900000000000001,22600113.192000005,81360407491.20001
2024-05-27 14:00:00,7960.0,0.77,0.45899999999999996,1,0.31100000000000005,24236673.112800002,87252023206.08
2024-05-27 15:00:00,7960.0,0.79,0.46299999999999997,1,0.32700000000000007,25483575.909600005,91740873274.56001
2024-05-27 16:00:00,7960.0,0.79,0.4799999999999999,1,0.3100000000000001,24158741.68800001,86971470076.80003
2024-05-27 17:00:00,7960.0,0.78,0.481,1,0.29900000000000004,23301496.015200004,83885385654.72002
2024-05-27 18:00:00,7960.0,0.8,0.4809999999999999,1,0.3190000000000001,24860124.511200007,89496448240.32002
2024-05-27 19:00:00,7960.0,0.82,0.475,1,0.345,26886341.555999998,96790829601.59999
2024-05-27 20:00:00,7960.0,0.8200000000000001,0.4689999999999999,1,0.35100000000000015,27353930.104800012,98474148377.28004
2024-05-27 21:00:00,7960.0,0.82,0.45799999999999996,1,0.362,28211175.777599998,101560232799.35999
2024-05-27 22:00:00,7960.0,0.8199999999999998,0.46399999999999997,1,0.35599999999999987,27743587.228799988,99876914023.67996
2024-05-27 23:00:00,7960.0,0.82,0.468,1,0.3519999999999999,27431861.529599994,98754701506.55998
2024-05-28 00:00:00,7960.0,0.8500000000000001,0.45,1,0.4000000000000001,31172569.920000006,112221251712.00002
2024-05-28 01:00:00,7960.0,0.87,0.431,1,0.439,34211895.4872,123162823753.92
2024-05-28 02:00:00,7960.0,0.8900000000000001,0.41999999999999993,1,0.4700000000000002,36627769.65600001,131859970761.60004
2024-05-28 03:00:00,7960.0,0.9,0.417,1,0.48300000000000004,37640878.1784,135507161442.24
2024-05-28 04:00:00,7960.0,0.91,0.42399999999999993,1,0.4860000000000001,37874672.452800006,136348820830.08002
2024-05-28 05:00:00,7960.0,0.92,0.43399999999999994,1,0.4860000000000001,37874672.452800006,136348820830.08002
2024-05-28 06:00:00,7960.0,0.9199999999999999,0.423,1,0.49699999999999994,38731918.125599995,139434905252.15997
2024-05-28 07:00:00,7960.0,0.94,0.42299999999999993,1,0.517,40290546.6216,145045967837.76
2024-05-28 08:00:00,7960.0,0.9399999999999998,0.421,1,0.5189999999999999,40446409.47119999,145607074096.31995
2024-05-28 09:00:00,7960.0,0.94,0.415,1,0.5249999999999999,40913998.01999999,147290392871.99997
2024-05-28 10:00:00,7960.0,0.94,0.407,1,0.5329999999999999,41537449.41839999,149534817906.23996
2024-05-28 11:00:00,7960.0,0.9600000000000001,0.40299999999999997,1,0.5570000000000002,43407803.61360001,156268093008.96002
2024-05-28 12:00:00,7960.0,0.9499999999999998,0.407,1,0.5429999999999999,42316763.66639999,152340349199.03998
2024-05-28 13:00:00,7960.0,0.94,0.42199999999999993,1,0.518,40368478.0464,145326520967.04
2024-05-28 14:00:00,7960.0,0.9600000000000001,0.423,1,0.5370000000000001,41849175.11760001,150657030423.36005
2024-05-28 15:00:00,7960.0,0.9600000000000001,0.43899999999999995,1,0.5210000000000001,40602272.32080001,146168180354.88004
2024-05-28 16:00:00,7960.0,0.96,0.44699999999999995,1,0.513,39978820.9224,143923755320.63998
2024-05-28 17:00:00,7960.0,0.9600000000000001,0.452,1,0.508,39589163.7984,142520989674.24
2024-05-28 18:00:00,7960.0,0.96,0.46299999999999997,1,0.497,38731918.125599995,139434905252.15997
2024-05-28 19:00:00,7960.0,0.96,0.466,1,0.49399999999999994,38498123.85119999,138593245864.31998
2024-05-28 20:00:00,7960.0,0.94,0.46699999999999997,1,0.473,36861563.9304,132701630149.44
2024-05-28 21:00:00,7960.0,0.94,0.473,1,0.46699999999999997,36393975.3816,131018311373.76
2024-05-28 22:00:00,7960.0,0.94,0.4739999999999999,1,0.466,36316043.9568,130737758244.48
2024-05-28 23:00:00,7960.0,0.92,0.4799999999999999,1,0.4400000000000001,34289826.91200001,123443376883.20003
2024-05-29 00:00:00,7960.0,0.92,0.49,1,0.43000000000000005,33510512.664,120637845590.40001
2024-05-29 01:00:00,7960.0,0.9200000000000002,0.49199999999999994,1,0.4280000000000002,33354649.814400014,120076739331.84004
2024-05-29 02:00:00,7960.0,0.92,0.49499999999999994,1,0.4250000000000001,33120855.540000007,119235079944.00003
2024-05-29 03:00:00,7960.0,0.91,0.5009999999999999,1,0.40900000000000014,31873952.74320001,114746229875.52003
2024-05-29 04:00:00,7960.0,0.91,0.5059999999999999,1,0.40400000000000014,31484295.61920001,113343464229.12004
2024-05-29 05:00:00,7960.0,0.9,0.508,1,0.392,30549118.5216,109976826677.76
2024-05-29 06:00:00,7960.0,0.8900000000000001,0.509,1,0.3810000000000001,29691872.848800007,106890742255.68002
2024-05-29 07:00:00,7960.0,0.8800000000000001,0.5069999999999999,1,0.3730000000000002,29068421.450400017,104646317221.44006
2024-05-29 08:00:00,7960.0,0.88,0.5079999999999999,1,0.3720000000000001,28990490.02560001,104365764092.16003
2024-05-29 09:00:00,7960.0,0.86,0.5059999999999999,1,0.3540000000000001,27587724.379200008,99315807765.12003
2024-05-29 10:00:00,7960.0,0.86,0.505,1,0.355,27665655.803999998,99596360894.4
2024-05-29 11:00:00,7960.0,0.86,0.5009999999999999,1,0.3590000000000001,27977381.503200006,100718573411.52002
2024-05-29 12:00:00,7960.0,0.86,0.49299999999999994,1,0.36700000000000005,28600832.901600003,102962998445.76001
2024-05-29 13:00:00,7960.0,0.86,0.493,1,0.367,28600832.9016,102962998445.76
2024-05-29 14:00:00,7960.0,0.84,0.489,1,0.351,27353930.104799997,98474148377.27998
2024-05-29 15:00:00,7960.0,0.85,0.48599999999999993,1,0.36400000000000005,28367038.627200004,102121339057.92001
2024-05-29 16:00:00,7960.0,0.85,0.492,1,0.358,27899450.078399997,100438020282.23999
2024-05-29 17:00:00,7960.0,0.84,0.49499999999999994,1,0.34500000000000003,26886341.556,96790829601.6
2024-05-29 18:00:00,7960.0,0.84,0.498,1,0.34199999999999997,26652547.2816,95949170213.76
2024-05-29 19:00:00,7960.0,0.8400000000000001,0.49999999999999994,1,0.34000000000000014,26496684.43200001,95388063955.20004
2024-05-29 20:00:00,7960.0,0.83,0.503,1,0.32699999999999996,25483575.909599997,91740873274.55998
2024-05-29 21:00:00,7960.0,0.83,0.499,1,0.33099999999999996,25795301.608799998,92863085791.68
2024-05-29 22:00:00,7960.0,0.8200000000000001,0.5019999999999999,1,0.31800000000000017,24782193.086400013,89215895111.04005
2024-05-29 23:00:00,7960.0,0.82,0.497,1,0.32299999999999995,25171850.210399996,90618660757.43999
2024-05-30 00:00:00,7960.0,0.82,0.49199999999999994,1,0.328,25561507.334400002,92021426403.84001
2024-05-30 01:00:00,7960.0,0.8100000000000002,0.49299999999999994,1,0.3170000000000002,24704261.661600016,88935341981.76006
2024-05-30 02:00:00,7960.0,0.81,0.49,1,0.32000000000000006,24938055.936000004,89777001369.60002
2024-05-30 03:00:00,7960.0,0.81,0.49399999999999994,1,0.3160000000000001,24626330.236800008,88654788852.48003
2024-05-30 04:00:00,7960.0,0.81,0.489,1,0.32100000000000006,25015987.360800005,90057554498.88002
2024-05-30 05:00:00,7960.0,0.81,0.49199999999999994,1,0.3180000000000001,24782193.08640001,89215895111.04004
2024-05-30 06:00:00,7960.0,0.81,0.49299999999999994,1,0.3170000000000001,24704261.66160001,88935341981.76003
2024-05-30 07:00:00,7960.0,0.8000000000000002,0.49799999999999994,1,0.3020000000000002,23535290.289600015,84727045042.56006
2024-05-30 08:00:00,7960.0,0.8,0.49699999999999994,1,0.3030000000000001,23613221.71440001,85007598171.84003
2024-05-30 09:00:00,7960.0,0.8,0.49899999999999994,1,0.3010000000000001,23457358.864800006,84446491913.28003
2024-05-30 10:00:00,7960.0,0.79,0.501,1,0.28900000000000003,22522181.7672,81079854361.92
2024-05-30 11:00:00,7960.0,0.7800000000000001,0.502,1,0.27800000000000014,21664936.09440001,77993769939.84004
2024-05-30 12:00:00,7960.0,0.7800000000000001,0.504,1,0.27600000000000013,21509073.24480001,77432663681.28003
2024-05-30 13:00:00,7960.0,0.79,0.5009999999999999,1,0.28900000000000015,22522181.76720001,81079854361.92004
2024-05-30 14:00:00,7960.0,0.79,0.49199999999999994,1,0.2980000000000001,23223564.590400007,83604832525.44002
2024-05-30 15:00:00,7960.0,0.79,0.484,1,0.30600000000000005,23847015.988800004,85849257559.68001
2024-05-30 16:00:00,7960.0,0.79,0.4799999999999999,1,0.3100000000000001,24158741.68800001,86971470076.80003
2024-05-30 17:00:00,7960.0,0.7900000000000001,0.48899999999999993,1,0.3010000000000002,23457358.864800017,84446491913.28006
2024-05-30 18:00:00,7960.0,0.8,0.48399999999999993,1,0.3160000000000001,24626330.236800008,88654788852.48003
2024-05-30 19:00:00,7960.0,0.8,0.48399999999999993,1,0.3160000000000001,24626330.236800008,88654788852.48003
2024-05-30 20:00:00,7960.0,0.81,0.48299999999999993,1,0.3270000000000001,25483575.90960001,91740873274.56003
2024-05-30 21:00:00,7960.0,0.81,0.482,1,0.32800000000000007,25561507.334400006,92021426403.84003
2024-05-30 22:00:00,7960.0,0.8199999999999998,0.48,1,0.33999999999999986,26496684.43199999,95388063955.19997
2024-05-30 23:00:00,7960.0,0.81,0.4779999999999999,1,0.33200000000000013,25873233.03360001,93143638920.96004
2024-05-31 00:00:00,7960.0,0.81,0.4799999999999999,1,0.3300000000000001,25717370.184000008,92582532662.40002
2024-05-31 01:00:00,7960.0,0.8100000000000002,0.4769999999999999,1,0.33300000000000024,25951164.45840002,93424192050.24007
2024-05-31 02:00:00,7960.0,0.8099999999999999,0.482,1,0.32799999999999996,25561507.334399994,92021426403.83998
2024-05-31 03:00:00,7960.0,0.81,0.4759999999999999,1,0.33400000000000013,26029095.88320001,93704745179.52003
2024-05-31 04:00:00,7960.0,0.82,0.47,1,0.35,27275998.679999996,98193595247.99998
2024-05-31 05:00:00,7960.0,0.8200000000000001,0.469,1,0.3510000000000001,27353930.104800005,98474148377.28001
2024-05-31 06:00:00,7960.0,0.82,0.465,1,0.3549999999999999,27665655.803999994,99596360894.39998
2024-05-31 07:00:00,7960.0,0.82,0.45999999999999996,1,0.36,28055312.928,100999126540.8
2024-05-31 08:00:00,7960.0,0.81,0.46099999999999997,1,0.3490000000000001,27198067.255200006,97913042118.72002
2024-05-31 09:00:00,7960.0,0.82,0.46299999999999997,1,0.357,27821518.653599996,100157467152.95999
2024-05-31 10:00:00,7960.0,0.82,0.464,1,0.3559999999999999,27743587.228799995,99876914023.67998
2024-05-31 11:00:00,7960.0,0.83,0.462,1,0.36799999999999994,28678764.326399993,103243551575.03998
2024-05-31 12:00:00,7960.0,0.83,0.46399999999999997,1,0.366,28522901.4768,102682445316.48
2024-05-31 13:00:00,7960.0,0.82,0.46099999999999997,1,0.359,27977381.5032,100718573411.51999
2024-05-31 14:00:00,7960.0,0.84,0.44799999999999995,1,0.392,30549118.5216,109976826677.76
2024-05-31 15:00:00,7960.0,0.8400000000000001,0.45499999999999996,1,0.3850000000000001,30003598.548000008,108012954772.80003
2024-05-31 16:00:00,7960.0,0.85,0.458,1,0.39199999999999996,30549118.521599997,109976826677.76
2024-05-31 17:00:00,7960.0,0.8700000000000001,0.45999999999999996,1,0.41000000000000014,31951884.16800001,115026783004.80003
2024-05-31 18:00:00,7960.0,0.87,0.462,1,0.408,31796021.318399996,114465676746.23999
2024-05-31 19:00:00,7960.0,0.8800000000000001,0.465,1,0.4150000000000001,32341541.292000007,116429548651.20003
2024-05-31 20:00:00,7960.0,0.88,0.47,1,0.41000000000000003,31951884.168,115026783004.8
2024-05-31 21:00:00,7960.0,0.88,0.46499999999999997,1,0.41500000000000004,32341541.292000003,116429548651.20001
2024-05-31 22:00:00,7960.0,0.88,0.457,1,0.423,32964992.690399997,118673973685.43999
2024-05-31 23:00:00,7960.0,0.8800000000000001,0.456,1,0.4240000000000001,33042924.115200005,118954526814.72002
2024-06-01 00:00:00,7960.0,0.8800000000000001,0.45699999999999996,1,0.42300000000000015,32964992.69040001,118673973685.44005
2024-06-01 01:00:00,7960.0,0.8699999999999999,0.46099999999999997,1,0.4089999999999999,31873952.743199993,114746229875.51997
2024-06-01 02:00:00,7960.0,0.87,0.4699999999999999,1,0.4000000000000001,31172569.920000006,112221251712.00002
2024-06-01 03:00:00,7960.0,0.87,0.4699999999999999,1,0.4000000000000001,31172569.920000006,112221251712.00002
2024-06-01 04:00:00,7960.0,0.87,0.46299999999999997,1,0.40700000000000003,31718089.893600002,114185123616.96
2024-06-01 05:00:00,7960.0,0.87,0.459,1,0.411,32029815.592799995,115307336134.07999
2024-06-01 06:00:00,7960.0,0.8700000000000001,0.45699999999999996,1,0.41300000000000014,32185678.44240001,115868442392.64003
2024-06-01 07:00:00,7960.0,0.88,0.452,1,0.428,33354649.8144,120076739331.84
2024-06-01 08:00:00,7960.0,0.87,0.452,1,0.418,32575335.5664,117271208039.04
2024-06-01 09:00:00,7960.0,0.8600000000000001,0.454,1,0.4060000000000001,31640158.468800005,113904570487.68002
2024-06-01 10:00:00,7960.0,0.87,0.46399999999999997,1,0.406,31640158.4688,113904570487.68001
2024-06-01 11:00:00,7960.0,0.87,0.45999999999999996,1,0.41000000000000003,31951884.168,115026783004.8
2024-06-01 12:00:00,7960.0,0.8700000000000001,0.458,1,0.4120000000000001,32107747.017600007,115587889263.36003
2024-06-01 13:00:00,7960.0,0.87,0.459,1,0.411,32029815.592799995,115307336134.07999
2024-06-01 14:00:00,7960.0,0.87,0.459,1,0.411,32029815.592799995,115307336134.07999
